IDCARNET_ACTIVITE;IDPERSONNEL;IDOFFRES;SEMAINE;DATE_CONTRAT;TEMPS_EXTER;TEMPS_BUREAU;KILOMETRAGES;REFERENCE;MONTANT;TRANSPORT;KMTRANSPORT;NBRETRANSPORT;JUSTIFTRANS;MTTRANSPORT;PERDIEM;NBREPERDIEM;DERNIERJOUR;JUSTIFPERDIEM;FRAISDIVERS;JUSTIFDIVERS;MTFRAISDIVERS;AVANCES;MT_LOCATION;NBREPAS;NBRENUITE;JUSTIFREPAS;JUSTIFNUITE;JUSTIFDEMARCHES;VISAING;VISARES
9418;37;483;27;03/07/2014;;;;;0,000000;Voiture;53;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;" ALPAGES-ETM-EKSBS-SERA-CGC-HENAN CHINE-ALPAGES
";1;0
9419;37;483;27;04/07/2014;;;;;0,000000;Voiture;58;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES-SERA-AFRICAINE-C GIM-ALPAGES;1;0
9420;37;483;28;07/07/2014;;;;;0,000000;Voiture;51;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES- LAMP FALL-BATI CONSULT-
ECAV-DAROU SALAM-ALPAGES";1;0
9421;37;483;28;08/07/2014;;;;;0,000000;Voiture;45;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-DR HOBALLAH-LSE-GTS-SVTP-
HENAN CHINE-ALPAGES";1;0
9422;37;483;28;09/07/2014;;;;;0,000000;Voiture;49;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES-ETDM-GAU-EKSBS-BOA-SOCETRA-SVTP-ALPAGES;1;0
9423;37;483;29;15/07/2014;;;;;0,000000;Voiture;42;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-ETPB-ETPE-GLASTEN-SCPI-
TOTAL-ALPAGES";1;0
9424;37;483;0;;;;;;0,000000;Voiture;53;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALAPGES-GECOM-M MBENGUE-SID-ECAV-ATLANTIC ARCHI- ALPAGES;1;0
9425;37;483;29;16/07/2014;;;;;0,000000;Voiture;49;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALAPGES-SAHEDIS-STONE-PAMECAS-GEAUR- EGCD-ALPAGES;1;0
9426;37;483;29;17/07/2014;;;;;0,000000;Voiture;47;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES-ETPE-EKSBS-SOCETRA-FI -GTS-ALPAGES;1;0
9427;37;483;29;18/07/2014;;;;;0,000000;Voiture;55;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-SSBS-PDI-CMS-GTS-COSEMAD
GECOM- ALPAGES";1;0
9428;37;483;30;21/07/2014;;;;;0,000000;Voiture;49;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-SERA- LAMP FALL-SENTRA-
ECAV-SETA- CMS -ALPAGES";1;0
9429;37;483;30;22/07/2014;;;;;0,000000;Voiture;51;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES-ETDM-CGC-THIAROYE CONSTRCTION-SID-ALPAGES;1;0
9430;37;483;30;23/07/2014;;;;;0,000000;Voiture;47;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-PEACOCK-MADS-SCTP-SVTP-
HENAN CHINE-ALPAGES";1;0
9431;37;483;30;24/07/2014;;;;;0,000000;Voiture;45;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES-SIPRES-EKBS-STONE SA- CIE MALI-MBS-ALPAGES;1;0
9432;37;483;30;25/07/2014;;;;;0,000000;Voiture;53;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES-VOLCANSA-SOCETRA-BATI CONSULT-ETPB-SVTP-DAROU SALAM-;1;0
9433;35;481;30;25/07/2014;;;;;0,000000;Voiture;30;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;Alpages-Gw (aff :Splits CTC & FORMATION … ‚teindre);1;0
9434;35;481;31;28/07/2014;;;;;0,000000;Voiture;30;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;Alpages-Gw (aff :Split CTC  … ‚teindre);1;0
9435;65;3313;31;01/08/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
9436;65;3345;31;01/08/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9437;65;3307;32;04/08/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;3;1;;;;1;0
9438;65;3837;32;06/08/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
9439;65;3313;32;06/08/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
9440;66;481;27;01/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FONDEF NEGOCIATION/DEPOT PROPOSITION/SUIVI DOSSIER;1;0
9441;66;481;27;02/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FONDEF NEGOCIATION/DEPOT PROPOSITION/SUIVI DOSSIER;1;0
9442;66;481;27;03/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FONDEF NEGOCIATION/DEPOT PROPOSITION/SUIVI DOSSIER;1;0
9443;66;481;27;04/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FONDEF NEGOCIATION/DEPOT PROPOSITION/SUIVI DOSSIER;1;0
9444;66;481;28;07/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FONDEF NEGOCIATION/DEPOT PROPOSITION/SUIVI DOSSIER;1;0
9445;66;481;28;08/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FONDEF NEGOCIATION/DEPOT PROPOSITION/SUIVI DOSSIER;1;0
9446;66;481;28;09/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;DAKAR NAVE;1;0
9447;66;481;28;10/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;SDE;1;0
9448;66;481;28;11/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FONDEF NEGOCIATION/DEPOT PROPOSITION/SUIVI DOSSIER;1;0
9449;66;481;29;14/07/2014;;;;;0,000000;Forfaits d‚placements;0;4;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FONDEF NEGOCIATION/DEPOT PROPOSITION/SUIVI DOSSIER;1;0
9450;66;481;29;15/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FONDEF NEGOCIATION/DEPOT PROPOSITION/SUIVI DOSSIER;1;0
9451;66;481;29;16/07/2014;;;;;0,000000;Forfaits d‚placements;0;4;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FONDEF NEGOCIATION/DEPOT PROPOSITION/SUIVI DOSSIER;1;0
9452;66;481;29;17/07/2014;;;;;0,000000;Forfaits d‚placements;0;4;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;DAKARNAVE;1;0
9453;66;481;29;18/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FONDEF NEGOCIATION/DEPOT PROPOSITION/SUIVI DOSSIER;1;0
9454;66;481;0;;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FONDEF NEGOCIATION/DEPOT PROPOSITION/SUIVI DOSSIER SDE;1;0
9455;66;481;29;18/07/2014;;;;;0,000000;Forfaits d‚placements;0;4;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;SDE/RENCONTRE FORMATEUR PROMOTEUR;1;0
9456;66;481;30;21/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FONDEF NEGOCIATION/DEPOT PROPOSITION/SUIVI DOSSIER;1;0
9458;66;481;30;23/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FONDEF NEGOCIATION/DEPOT PROPOSITION/SUIVI DOSSIER;1;0
9459;66;481;30;24/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FONDEF NEGOCIATION/DEPOT PROPOSITION/SUIVI DOSSIER;1;0
9460;66;481;30;21/07/2014;;;;;0,000000;Forfaits d‚placements;0;4;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;DEBUT FORMATION DAKAR NAVE;1;0
9461;66;481;30;22/07/2014;;;;;0,000000;Forfaits d‚placements;0;4;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FORMATION DAKARNAVE;1;0
9462;66;481;30;23/07/2014;;;;;0,000000;Forfaits d‚placements;0;4;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FORMATION DAKARNAVE ;1;0
9463;66;481;30;24/07/2014;;;;;0,000000;Forfaits d‚placements;0;4;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;FORMATION DAKAR NAVE;1;0
9464;66;481;30;25/07/2014;;;;;0,000000;Forfaits d‚placements;0;4;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FORMATION DAKARNAVE;1;0
9465;66;481;30;25/07/2014;;;;;0,000000;Forfaits d‚placements;0;4;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FONDEF NEGOCIATION/DEPOT PROPOSITION/SUIVI DOSSIER;1;0
9467;66;481;31;28/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FONDEF NEGOCIATION/DEPOT PROPOSITION/SUIVI DOSSIER;1;0
9468;66;481;31;29/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FONDEF NEGOCIATION/DEPOT PROPOSITION/SUIVI DOSSIER;1;0
9469;66;481;31;29/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;DEPOT RAPPORT DAKARNAVE;1;0
9470;66;481;31;28/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;DEPOT PROPOSITION TECHNIQUE ET FINANCIERE MESURES ELECTRIQUE;1;0
9471;66;481;31;30/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FONDEF NEGOCIATION/DEPOT PROPOSITION/SUIVI DOSSIER;1;0
9472;66;481;31;31/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FONDEF NEGOCIATION/DEPOT PROPOSITION/SUIVI DOSSIER;1;0
9473;66;481;31;31/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;PREPARATION FORMATION SDE POUR LE 04 AOUT;1;0
9474;35;481;32;07/08/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;SGBS Roume (aff.Swift Gabon : relance pour virement non effectu‚ au Tr‚sor du Gabon);1;0
9475;35;481;31;31/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;SGBS Roume (aff Swift Gabon : doc pr Marius);1;0
9476;65;3313;32;08/08/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
9477;62;3184;28;08/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9478;62;3184;28;09/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9479;62;3184;28;10/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9480;62;3184;28;11/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9481;62;3184;29;15/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9482;62;3184;29;16/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9483;62;3184;30;23/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9484;62;681;30;22/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9485;71;3687;27;03/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9486;71;3841;30;24/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de payage autoroute;;2 800,000000;0,000000;0,000000;1;0;;;;1;0
9487;65;3837;33;14/08/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
9488;29;147;27;01/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;1 500,000000;0,000000;0,000000;0;0;;;;1;0
9489;29;487;27;01/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;2 000,000000;0,000000;0,000000;0;0;;;;1;0
9490;29;925;27;02/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9491;29;949;27;03/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
9492;29;961;27;03/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
9494;29;681;27;04/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;2 000,000000;0,000000;0,000000;0;0;;;;1;0
9495;29;2436;27;04/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;2 500,000000;0,000000;0,000000;0;0;;;;1;0
9496;29;1737;27;05/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;1;0;;;;1;0
9497;29;2872;28;07/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
9498;23;3184;27;01/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9499;29;2570;28;07/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9500;23;3184;27;02/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9501;29;2449;28;08/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9502;29;2933;28;09/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;2 500,000000;0,000000;0,000000;0;0;;;;1;0
9503;23;3184;27;03/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9504;29;2743;28;10/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
9505;23;3184;27;04/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9506;29;3323;28;10/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;2 000,000000;0,000000;0,000000;0;0;;;;1;0
9507;29;3530;28;10/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
9510;23;3184;28;07/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9511;29;3040;28;11/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
9512;29;3716;28;11/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
9513;29;2743;29;14/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
9514;29;1737;29;15/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
9515;29;3019;29;16/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
9516;29;2872;29;16/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
9517;29;3530;29;17/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
9518;23;3184;28;08/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9519;29;3608;29;17/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
9520;23;482;28;08/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
9521;29;3610;29;18/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9522;29;3433;29;18/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;2 000,000000;0,000000;0,000000;0;0;;;;1;0
9523;23;3184;28;09/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9524;29;3019;29;19/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;1;0;;;;1;0
9525;29;2570;30;21/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9526;23;3184;28;10/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9527;23;482;29;14/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9528;29;3329;30;22/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
9529;29;3019;30;23/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
9530;29;1737;30;23/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
9531;29;2743;30;24/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
9532;29;3803;30;25/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
9533;23;3184;29;16/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9534;29;1019;30;24/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
9535;23;3184;29;17/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9536;29;2449;30;25/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9537;23;482;29;18/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9538;29;3716;31;28/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
9539;23;3480;30;21/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
9541;23;2685;30;21/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
9542;29;2685;31;29/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;2 500,000000;0,000000;0,000000;0;0;;;;1;0
9543;23;1737;30;22/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
9544;23;3184;30;23/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9545;29;2570;31;29/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9546;23;3184;30;24/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9547;29;3019;31;30/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;1;0;;;;1;0
9549;23;3184;30;24/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9550;29;2449;31;31/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9551;29;3313;31;31/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
9552;23;2907;31;29/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
9553;23;3184;31;29/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9554;23;3184;31;30/07/2014;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9555;29;3280;30;21/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;2 500,000000;0,000000;0,000000;0;0;;;;1;0
9556;66;481;31;01/08/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;reprographie preparation formation;1;0
9557;66;481;32;04/08/2014;;;;;0,000000;Forfaits d‚placements;0;4;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;D‚but formation SDE;1;0
9558;66;481;32;05/08/2014;;;;;0,000000;Forfaits d‚placements;0;4;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;formation deuxieme journ‚e;1;0
9559;66;481;32;06/08/2014;;;;;0,000000;Forfaits d‚placements;0;4;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;formation SDE cloture;1;0
9560;66;481;32;07/08/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;depot facture et suivi;1;0
9561;61;3482;28;08/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;7;3;;;;1;0
9562;61;3798;29;15/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
9563;61;3736;30;21/07/2014;;;;;0,000000;Forfaits d‚placements;0;4;;0,000000;;0;0;;Frais de transport ;;0,000000;0,000000;0,000000;0;0;;;;1;0
9564;61;3828;30;22/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9565;61;3236;30;22/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9566;61;3373;30;23/07/2014;;;;;0,000000;Forfaits d‚placements;0;3;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
9567;61;3677;30;24/07/2014;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
9568;61;3798;30;25/07/2014;;;;;0,000000;Forfaits d‚placements;0;4;;0,000000;;0;0;;Frais de transport ;"d‚placements bureau-domicile
domicile-bureau premiere semaine du mois de juillet";20 000,000000;0,000000;0,000000;0;0;;;;1;0
9569;67;3184;27;03/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;4 000,000000;0,000000;0,000000;1;0;;;;1;0
9570;67;3184;27;01/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9571;67;3184;27;04/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9572;67;3184;27;02/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9573;67;3184;28;09/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
9574;67;3732;29;17/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;4 000,000000;0,000000;0,000000;0;0;;;;1;0
9575;67;3610;28;11/07/2014;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
